org_unit,system_id,issn,doi,OA_status_pure,electronic_version,public_access,embargo_date,DOAJ_ISSN_match,VSNU_doi_match,pure_green,algorithm_version,doi_resolver,evidence,free_fulltext_url,is_boai_license,is_free_to_read,is_subscription_journal,license,oa_color,url,OA_label,OA_label_detail,Transfer publication to repository-13,information,title,authors,journal
UMC Utrecht,24987912,00278874,10.1093/jnci/djx266,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1093/jnci/djx266,CLOSED,CLOSED,NA,TRUE,Colorectal Adenomas and Cancers After Childhood Cancer Treatment,NA,NA
UMC Utrecht,17859882,14620324,10.1093/rheumatology/kex386,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1093/rheumatology/kex386,CLOSED,CLOSED,NA,TRUE,Radiographic joint damage in early rheumatoid arthritis patients,NA,NA
UMC Utrecht,24427046,0392856X,NA,None,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CLOSED,CLOSED,NA,TRUE,Explorative analyses of protein biomarkers in patients with early rheumatoid arthritis achieving sustained drug-free remission after treatment with tocilizumab- or methotrexate-based strategies,NA,NA
UMC Utrecht,24427169,00034967,10.1136/annrheumdis-2018-213035,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1136/annrheumdis-2018-213035,CLOSED,CLOSED,NA,TRUE,Inadequate response to treat-to-target methotrexate therapy in patients with new-onset rheumatoid arthritis,NA,NA
UMC Utrecht,25576945,14786354,10.1186/s13075-018-1729-2,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,1,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1186/s13075-018-1729-2,GOLD,GOLD,NA,TRUE,"Baseline metabolic profiles of early rheumatoid arthritis patients achieving sustained drug-free remission after initiating treat-to-target tocilizumab, methotrexate, or the combination",NA,NA
UMC Utrecht,13023329,19326254,10.1002/term.2483,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1002/term.2483,CLOSED,CLOSED,NA,TRUE,Intradiscal application of a PCLA–PEG–PCLA hydrogel loaded with celecoxib for the treatment of back pain in canines,NA,NA
UMC Utrecht,24666570,10717544,10.1080/10717544.2018.1482971,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1080/10717544.2018.1482971,GOLD,GOLD,NA,TRUE,"Controlled release of celecoxib inhibits inflammation, bone cysts and osteophyte formation in a preclinical model of osteoarthritis",NA,NA
UMC Utrecht,25148152,01683659,10.1016/j.jconrel.2018.08.019,Open,"Final published version, Final published version",NA,NA,FALSE,TRUE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1016/j.jconrel.2018.08.019,HYBRID,HYBRID VSNU,NA,TRUE,Intradiscal delivery of celecoxib-loaded microspheres restores intervertebral disc integrity in a preclinical canine model,NA,NA
UMC Utrecht,12976446,13803395,10.1080/13803395.2017.1324562,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1080/13803395.2017.1324562,CLOSED,CLOSED,NA,TRUE,Dynamic assessment of visual neglect,NA,NA
UMC Utrecht,25569759,00165085,10.1053/j.gastro.2018.05.020,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1053/j.gastro.2018.05.020,CLOSED,CLOSED,NA,TRUE,Molecular Background of Colorectal Tumors From Patients With Lynch Syndrome Associated With Germline Variants in PMS2,NA,NA
UMC Utrecht,17636125,13899600,10.1007/s10689-017-0061-3,Open,"Final published version, Final published version",NA,NA,FALSE,TRUE,FALSE,2,crossref,open (via page says license),https://link.springer.com/content/pdf/10.1007%2Fs10689-017-0061-3.pdf,TRUE,TRUE,TRUE,cc-by,bronze,https://doi.org/10.1007/s10689-017-0061-3,HYBRID,HYBRID VSNU,NA,TRUE,SNP association study in PMS2-associated Lynch syndrome,NA,NA
UMC Utrecht,28376810,16643224,10.3389/fimmu.2018.03191,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,1,crossref,oa journal (via doaj),https://doi.org/10.3389/fimmu.2018.03191,TRUE,TRUE,FALSE,cc-by,gold,https://doi.org/10.3389/fimmu.2018.03191,GOLD,GOLD,NA,TRUE,FcαRI Dynamics Are Regulated by GSK-3 and PKCζ During Cytokine Mediated Inside-Out Signaling,NA,NA
UMC Utrecht,28112665,14786354,10.1186/s13075-018-1514-2,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,2,crossref,open (via page says license),https://arthritis-research.biomedcentral.com/track/pdf/10.1186/s13075-018-1514-2,TRUE,TRUE,TRUE,cc-by,bronze,https://doi.org/10.1186/s13075-018-1514-2,GOLD,GOLD,NA,TRUE,Can baseline ultrasound results help to predict failure to achieve DAS28 remission after 1 year of tight control treatment in early RA patients?,NA,NA
UMC Utrecht,25906111,14712334,10.1186/s12879-018-3562-2,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,1,crossref,oa journal (via doaj),https://doi.org/10.1186/s12879-018-3562-2,TRUE,TRUE,FALSE,cc-by,gold,https://doi.org/10.1186/s12879-018-3562-2,GOLD,GOLD,NA,TRUE,"Oral fosfomycin versus ciprofloxacin in women with E.coli febrile urinary tract infection, a double-blind placebo-controlled randomized controlled non-inferiority trial (FORECAST)",NA,NA
UMC Utrecht,12800862,14700328,10.1111/1471-0528.14706,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1111/1471-0528.14706,CLOSED,CLOSED,NA,TRUE,Comparing induction of labour with oral misoprostol or Foley catheter at term,NA,NA
UMC Utrecht,24614854,15550265,10.1123/ijspp.2017-0218,Indeterminate,Final published version,NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1123/ijspp.2017-0218,CLOSED,CLOSED,NA,TRUE,Changes in choice reaction time during and after 8 days exhaustive cycling are not related to changes in physical performance,NA,NA
UMC Utrecht,27513663,20452322,10.1038/s41598-018-33525-5,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,1,crossref,oa journal (via doaj),https://doi.org/10.1038/s41598-018-33525-5,TRUE,TRUE,FALSE,cc-by,gold,https://doi.org/10.1038/s41598-018-33525-5,GOLD,GOLD,NA,TRUE,E-cadherin loss induces targetable autocrine activation of growth factor signalling in lobular breast cancer,NA,NA
UMC Utrecht,24101877,13973142,10.1111/petr.13065,Open,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,oa repository (via OAI-PMH title and first author match),https://dspace.library.uu.nl/bitstream/1874/363895/1/haar.pdf,FALSE,TRUE,TRUE,NA,green,https://doi.org/10.1111/petr.13065,GREEN,GREEN UPW,NA,TRUE,How to stent the ureter after kidney transplantation in children?—A comparison of two methods of urinary drainage,NA,NA
UMC Utrecht,25328645,00034967,10.1136/annrheumdis-2018-213725,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,oa repository (via OAI-PMH title and first author match),http://discovery.ucl.ac.uk/10054107/3/Ter%20Haar_pbAppraisal%20content%20for%20editing.pdf,FALSE,TRUE,TRUE,NA,green,https://doi.org/10.1136/annrheumdis-2018-213725,GREEN,GREEN UPW,NA,TRUE,In silico validation of the autoinflammatory disease damage index,NA,NA
UMC Utrecht,17365902,15524825,10.1002/ajmg.a.38503,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,open (via free pdf),https://onlinelibrary.wiley.com/doi/pdf/10.1002/ajmg.a.38503,FALSE,TRUE,TRUE,NA,bronze,https://doi.org/10.1002/ajmg.a.38503,HYBRID,HYBRID UPW BRONZE,NA,TRUE,Further delineation of the GDF6 related multiple synostoses syndrome,NA,NA
UMC Utrecht,24977567,02779536,10.1016/j.socscimed.2018.06.005,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1016/j.socscimed.2018.06.005,CLOSED,CLOSED,NA,TRUE,The impact of ethnic density on dispensing of antipsychotic and antidepressant medication among immigrants in the Netherlands,NA,NA
UMC Utrecht,25333711,19326203,10.1371/journal.pone.0204268,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,1,crossref,oa journal (via doaj),https://doi.org/10.1371/journal.pone.0204268,TRUE,TRUE,FALSE,cc-by,gold,https://doi.org/10.1371/journal.pone.0204268,GOLD,GOLD,NA,TRUE,Elevated renal tissue oxygenation in premature fetal growth restricted neonates,NA,NA
UMC Utrecht,28239809,17548403,10.1242/dmm.035469,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,1,crossref,oa journal (via doaj),https://doi.org/10.1242/dmm.035469,TRUE,TRUE,FALSE,cc-by,gold,https://doi.org/10.1242/dmm.035469,GOLD,GOLD,NA,TRUE,Effective CRISPR/Cas9-based nucleotide editing in zebrafish to model human genetic cardiovascular disorders,NA,NA
UMC Utrecht,23810584,07360266,10.1002/jor.23647,Open,"Final published version, Final published version",NA,NA,FALSE,TRUE,FALSE,2,crossref,open (via crossref license),https://doi.org/10.1002/jor.23647,FALSE,TRUE,TRUE,cc-by-nc-nd,bronze,https://doi.org/10.1002/jor.23647,HYBRID,HYBRID VSNU,NA,TRUE,Growth plate expression profiling,NA,NA
UMC Utrecht,27791156,00916765,10.1289/ehp2738,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,2,crossref,oa repository (via OAI-PMH title and first author match),http://diposit.ub.edu/dspace/bitstream/2445/122204/1/thacher2018_3005.pdf,TRUE,TRUE,TRUE,pd,green,https://doi.org/10.1289/ehp2738,GOLD,GOLD,NA,TRUE,Maternal Smoking during Pregnancy and Early Childhood and Development of Asthma and Rhinoconjunctivitis - a MeDALL Project,NA,NA
UMC Utrecht,25752300,16648021,10.3389/fgene.2018.00400,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GOLD,GOLD,NA,TRUE,Whole Exome Sequencing Is the Preferred Strategy to Identify the Genetic Defect in Patients With a Probable or Possible Mitochondrial Cause,NA,NA
UMC Utrecht,28078363,23993642,10.1038/s42003-018-0068-9,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,2,crossref,open (via page says license),https://www.nature.com/articles/s42003-018-0068-9.pdf,TRUE,TRUE,TRUE,cc-by,bronze,https://doi.org/10.1038/s42003-018-0068-9,GOLD,GOLD,NA,TRUE,Coding variants in RPL3L and MYZAP increase risk of atrial fibrillation,NA,NA
UMC Utrecht,24180376,10747613,10.1016/j.immuni.2018.03.023,Open,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,open (via crossref license),https://doi.org/10.1016/j.immuni.2018.03.023,FALSE,TRUE,TRUE,cc-by-nc-nd,bronze,https://doi.org/10.1016/j.immuni.2018.03.023,HYBRID,HYBRID UPW BRONZE,NA,TRUE,The Immune Landscape of Cancer,NA,NA
UMC Utrecht,25798676,20446055,10.1136/bmjopen-2017-019385,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,2,crossref,open (via page says license),https://bmjopen.bmj.com/content/8/5/e019385.full.pdf,FALSE,TRUE,FALSE,cc-by-nc,bronze,https://doi.org/10.1136/bmjopen-2017-019385,GOLD,GOLD,NA,TRUE,Population distribution of traditional and the emerging cardiovascular risk factors carotid plaque and IMT,NA,NA
UMC Utrecht,23741061,19326203,10.1371/journal.pone.0192162,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,2,crossref,open (via page says license),https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0192162&type=printable,TRUE,TRUE,FALSE,cc-by,bronze,https://doi.org/10.1371/journal.pone.0192162,GOLD,GOLD,NA,TRUE,Neonatal corticosteroid therapy affects growth patterns in early infancy,NA,NA
UMC Utrecht,23874707,01675273,10.1016/j.ijcard.2018.01.113,Closed,"Final published version, Final published version",NA,NA,FALSE,TRUE,FALSE,2,crossref,oa repository (via OAI-PMH title and first author match),http://findresearcher.sdu.dk/portal/files/142970159/Patient_reported_causes_of_heart_failure_in_a_large_European_sample.pdf,FALSE,TRUE,TRUE,cc-by-nc-nd,green,https://doi.org/10.1016/j.ijcard.2018.01.113,HYBRID,HYBRID VSNU,NA,TRUE,Patient-reported causes of heart failure in a large European sample,NA,NA
UMC Utrecht,25164351,08894655,10.1097/jcn.0000000000000474,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1097/jcn.0000000000000474,CLOSED,CLOSED,NA,TRUE,Decreased Quality of Life Due to Driving Restrictions after Cardioverter Defibrillator Implantation,NA,NA
UMC Utrecht,25333018,00908258,10.1016/j.ygyno.2018.07.004,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1016/j.ygyno.2018.07.004,CLOSED,CLOSED,NA,TRUE,Interval between debulking surgery and adjuvant chemotherapy is associated with overall survival in patients with advanced ovarian cancer,NA,NA
UMC Utrecht,17574173,0195668X,10.1093/eurheartj/ehx628,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1093/eurheartj/ehx628,CLOSED,CLOSED,NA,TRUE,European Society of Cardiology,NA,NA
UMC Utrecht,24589462,19417640,10.1161/circinterventions.117.005727,Closed,"Final published version, Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,open (via free pdf),https://www.ahajournals.org/doi/pdf/10.1161/CIRCINTERVENTIONS.117.005727,FALSE,TRUE,TRUE,NA,bronze,https://doi.org/10.1161/circinterventions.117.005727,HYBRID,HYBRID UPW BRONZE,NA,TRUE,Clinical Outcomes and Prognosis Markers of Patients With Liver Disease Undergoing Transcatheter Aortic Valve Replacement A Propensity Score-Matched Analysis,NA,NA
UMC Utrecht,28242493,21598274,10.1158/2159-8290.cd-18-0349,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,open (via free pdf),http://cancerdiscovery.aacrjournals.org/content/early/2018/05/30/2159-8290.CD-18-0349.full.pdf,FALSE,TRUE,TRUE,NA,bronze,https://doi.org/10.1158/2159-8290.cd-18-0349,HYBRID,HYBRID UPW BRONZE,NA,TRUE,Organoid profiling identifies common responders to chemotherapy in pancreatic cancer,NA,NA
UMC Utrecht,25774613,00071048,10.1111/bjh.14372,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,open (via free pdf),https://onlinelibrary.wiley.com/doi/pdf/10.1111/bjh.14372,FALSE,TRUE,TRUE,NA,bronze,https://doi.org/10.1111/bjh.14372,HYBRID,HYBRID UPW BRONZE,NA,TRUE,Short-term efficacy and safety of antithymocyte globulin treatment in elderly patients with acquired aplastic anaemia,NA,NA
UMC Utrecht,28181539,03636127,10.1152/ajprenal.00109.2017,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1152/ajprenal.00109.2017,CLOSED,CLOSED,NA,TRUE,Sex differences in renin-angiotensin-aldosterone system affect extracellular volume in healthy subjects,NA,NA
UMC Utrecht,24666050,07403194,10.1002/mrm.27218,Open,"Final published version, Final published version",NA,NA,FALSE,TRUE,FALSE,2,crossref,open (via crossref license),https://doi.org/10.1002/mrm.27218,FALSE,TRUE,TRUE,cc-by-nc,bronze,https://doi.org/10.1002/mrm.27218,HYBRID,HYBRID VSNU,NA,TRUE,"MRI-based, wireless determination of the transfer function of a linear implant",NA,NA
UMC Utrecht,17903241,00664804,10.1128/aac.01793-17,Open,"Final published version, Final published version",NA,1/09/18,FALSE,FALSE,TRUE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1128/aac.01793-17,GREEN,GREEN PURE,NA,TRUE,Identification of a novel genomic island associated with vand-type vancomycin resistance in six Dutch vancomycin-resistant enterococcus faecium isolates,NA,NA
UMC Utrecht,28011256,25748300,10.1161/circgen.117.001977,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,1,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1161/circgen.117.001977,CLOSED,CLOSED,NA,TRUE,Druggability of Coronary Artery Disease Risk Loci,NA,NA
UMC Utrecht,28364632,00070920,10.1038/s41416-018-0230-7,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,1,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1038/s41416-018-0230-7,CLOSED,CLOSED,NA,TRUE,Tumour budding is associated with the mesenchymal colon cancer subtype and RAS/RAF mutations,NA,NA
UMC Utrecht,24473754,0194911X,10.1161/hypertensionaha.117.10749,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1161/hypertensionaha.117.10749,CLOSED,CLOSED,NA,TRUE,Direct Recording of Cardiac and Renal Sympathetic Nerve Activity Shows Differential Control in Renovascular Hypertension,NA,NA
UMC Utrecht,24188049,19492553,10.18632/oncotarget.24626,Open,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,open (via page says license),http://www.oncotarget.com/index.php?journal=oncotarget&page=article&op=download&path%5B%5D=24626&path%5B%5D=77261,TRUE,TRUE,TRUE,cc-by,bronze,https://doi.org/10.18632/oncotarget.24626,HYBRID,HYBRID UPW BRONZE,NA,TRUE,"Macrophages induce ""budding"" in aggressive human colon cancer subtypes by protease-mediated disruption of tight junctions",NA,NA
UMC Utrecht,27856130,1755375X,10.1111/aos.13762,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,1,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1111/aos.13762,CLOSED,CLOSED,NA,TRUE,Increase in treatment of severe retinopathy of prematurity following a new national guideline,NA,NA
UMC Utrecht,24975598,10538119,10.1016/j.neuroimage.2018.06.053,Open,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,open (via crossref license),https://doi.org/10.1016/j.neuroimage.2018.06.053,FALSE,TRUE,TRUE,cc-by-nc-nd,bronze,https://doi.org/10.1016/j.neuroimage.2018.06.053,HYBRID,HYBRID UPW BRONZE,NA,TRUE,Establishing the functional connectivity of the frontotemporal network in pre-attentive change detection with Transcranial Magnetic Stimulation and event-related optical signal,NA,NA
UMC Utrecht,17832974,19375387,10.1007/s12265-017-9775-8,Open,"Final published version, Final published version",NA,NA,FALSE,TRUE,FALSE,2,crossref,open (via page says license),https://link.springer.com/content/pdf/10.1007%2Fs12265-017-9775-8.pdf,TRUE,TRUE,TRUE,cc-by,bronze,https://doi.org/10.1007/s12265-017-9775-8,HYBRID,HYBRID VSNU,NA,TRUE,The Interleukin-33/ST2 Pathway Is Expressed in the Failing Human Heart and Associated with Pro-fibrotic Remodeling of the Myocardium,NA,NA
UMC Utrecht,18473931,00142972,10.1111/eci.12886,Open,"Final published version, Final published version",NA,NA,FALSE,TRUE,FALSE,2,crossref,open (via page says license),https://onlinelibrary.wiley.com/doi/pdf/10.1111/eci.12886,FALSE,TRUE,TRUE,cc-by-nc-nd,bronze,https://doi.org/10.1111/eci.12886,HYBRID,HYBRID VSNU,NA,TRUE,"Soluble ST2 in end-stage heart failure, before and after support with a left ventricular assist device",NA,NA
