algorithm_version,doi,doi_resolver,evidence,free_fulltext_url,is_boai_license,is_free_to_read,is_subscription_journal,license,oa_color,title,url
2,10.1016/j.jcf.2018.02.004,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Mini-guts in a dish: Perspectives of adult Cystic Fibrosis (CF) patients and parents of young CF patients on organoid technology,https://doi.org/10.1016/j.jcf.2018.02.004
2,10.3238/arztebl.2018.0259,crossref,oa repository (via OAI-PMH doi match),http://europepmc.org/articles/pmc5949374?pdf=render,FALSE,TRUE,TRUE,NA,green,Rejection prophylaxis in corneal transplant,https://doi.org/10.3238/arztebl.2018.0259
2,10.1038/s41592-018-0009-z,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Mapping the physical network of cellular interactions,https://doi.org/10.1038/s41592-018-0009-z
2,10.1161/circulationaha.117.031438,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,"Effect of Losartan on RV Dysfunction: Results from the Double-Blind, Randomized REDEFINE Trial in Adults with Repaired Tetralogy of Fallot",https://doi.org/10.1161/circulationaha.117.031438
2,10.1038/s41537-018-0058-4,crossref,oa journal (via doaj),https://doi.org/10.1038/s41537-018-0058-4,TRUE,TRUE,FALSE,cc-by,gold,Genetic vulnerability to DUSP22 promoter hypermethylation is involved in the relation between in utero famine exposure and schizophrenia,https://doi.org/10.1038/s41537-018-0058-4
2,10.18632/oncotarget.25563,crossref,open (via page says license),http://www.oncotarget.com/index.php?journal=oncotarget&page=article&op=download&path%5B%5D=25563&path%5B%5D=80031,TRUE,TRUE,TRUE,cc-by,bronze,MicroRNA519d and microRNA4758 can identify gangliogliomas from dysembryoplastic neuroepithelial tumours and astrocytomas,https://doi.org/10.18632/oncotarget.25563
1,10.4103/jpi.jpi_28_18,crossref,oa journal (via doaj),https://doi.org/10.4103/jpi.jpi_28_18,FALSE,TRUE,FALSE,cc-by-nc-sa,gold,Conventional microscopical versus digital whole-slide imaging-based diagnosis of thin-layer cervical specimens: A validation study,https://doi.org/10.4103/jpi.jpi_28_18
2,10.1016/j.oraloncology.2018.04.022,crossref,open (via crossref license),https://doi.org/10.1016/j.oraloncology.2018.04.022,FALSE,TRUE,TRUE,cc-by-nc-nd,bronze,Clinicopathological characteristics and outcome of 31 patients with ETV6-NTRK3 fusion gene confirmed (mammary analogue) secretory carcinoma of salivary glands,https://doi.org/10.1016/j.oraloncology.2018.04.022
1,10.1186/s12885-018-4892-6,crossref,oa journal (via doaj),https://doi.org/10.1186/s12885-018-4892-6,TRUE,TRUE,FALSE,cc-by,gold,Preoperative image-guided identification of response to neoadjuvant chemoradiotherapy in esophageal cancer (PRIDE): a multicenter observational study,https://doi.org/10.1186/s12885-018-4892-6
2,10.1088/1361-6560/aad2b7,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Characterization of imaging latency for real-time MRI-guided radiotherapy,https://doi.org/10.1088/1361-6560/aad2b7
2,10.1111/aas.13219,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Trends in practice and safety measures of epidural analgesia: Report of a national survey,https://doi.org/10.1111/aas.13219
2,10.7150/jbji.26492,crossref,open (via page says license),http://www.jbji.net/v03p0130.pdf,FALSE,TRUE,TRUE,cc-by-nc,bronze,Limited Predictive Value of Serum Inflammatory Markers for Diagnosing Fracture-Related Infections: results of a large retrospective multicenter cohort study,https://doi.org/10.7150/jbji.26492
2,10.1186/s13613-018-0407-5,crossref,open (via page says license),https://annalsofintensivecare.springeropen.com/track/pdf/10.1186/s13613-018-0407-5,TRUE,TRUE,FALSE,cc-by,bronze,Iron metabolism in critically ill patients developing anemia of inflammation: a case control study,https://doi.org/10.1186/s13613-018-0407-5
1,10.1182/blood-2018-06-857938,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Hairy cell leukemia in a child?!,https://doi.org/10.1182/blood-2018-06-857938
2,10.1016/j.hrthm.2018.01.031,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Predicting Arrhythmic Risk in Arrhythmogenic Right Ventricular Cardiomyopathy: A Systematic Review and Meta-Analysis,https://doi.org/10.1016/j.hrthm.2018.01.031
1,10.1002/jia2.25185,crossref,oa journal (via doaj),https://doi.org/10.1002/jia2.25185,TRUE,TRUE,FALSE,cc-by,gold,Development of sensitive ddPCR assays to reliably quantify the proviral DNA reservoir in all common circulating HIV subtypes and recombinant forms,https://doi.org/10.1002/jia2.25185
2,10.1093/ijnp/pyy011,crossref,open (via page says Open Access),https://academic.oup.com/ijnp/article-pdf/21/7/623/25112941/pyy011.pdf,FALSE,TRUE,FALSE,implied-oa,bronze,OUP accepted manuscript,https://doi.org/10.1093/ijnp/pyy011
2,10.1016/j.phrs.2018.05.001,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,"Istaroxime, a positive inotropic agent devoid of proarrhythmic properties in sensitive chronic atrioventricular block dogs",https://doi.org/10.1016/j.phrs.2018.05.001
2,10.1111/bph.14217,crossref,open (via page says license),https://bpspubs.onlinelibrary.wiley.com/doi/pdf/10.1111/bph.14217,FALSE,TRUE,TRUE,cc-by-nc,bronze,Selective late sodium current inhibitor GS-458967 suppresses Torsades de Pointes by mostly affecting perpetuation but not initiation of the arrhythmia,https://doi.org/10.1111/bph.14217
2,10.1111/his.13385,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Diagnostic accuracy of immunofluorescence versus immunoperoxidase staining to distinguish immune complex-mediated glomerulonephritis and C3 dominant glomerulopathy,https://doi.org/10.1111/his.13385
1,10.1186/s12859-018-2371-3,crossref,oa journal (via doaj),https://doi.org/10.1186/s12859-018-2371-3,TRUE,TRUE,FALSE,cc-by,gold,Integrating omics datasets with the OmicsPLS package,https://doi.org/10.1186/s12859-018-2371-3
2,10.1016/j.ijrobp.2017.10.004,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Particle Filter–Based Target Tracking Algorithm for Magnetic Resonance–Guided Respiratory Compensation: Robustness and Accuracy Assessment,https://doi.org/10.1016/j.ijrobp.2017.10.004
2,10.1186/s12933-018-0690-3,crossref,open (via page says license),https://cardiab.biomedcentral.com/track/pdf/10.1186/s12933-018-0690-3,TRUE,TRUE,FALSE,cc-by,bronze,Prevalence of left ventricular systolic dysfunction and heart failure with reduced ejection fraction in men and women with type 2 diabetes mellitus: a systematic review and meta-analysis,https://doi.org/10.1186/s12933-018-0690-3
2,10.1016/j.foodcont.2018.06.003,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Development of food fraud media monitoring system based on text mining.,https://doi.org/10.1016/j.foodcont.2018.06.003
1,10.1186/s12885-018-5181-0,crossref,oa journal (via doaj),https://doi.org/10.1186/s12885-018-5181-0,TRUE,TRUE,FALSE,cc-by,gold,Effects of a combined physical and psychosocial training for children with cancer: a randomized controlled trial,https://doi.org/10.1186/s12885-018-5181-0
1,10.1016/j.yebeh.2018.09.038,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Parents experience problems in psychological and family functioning two to four years after their child's epilepsy surgery,https://doi.org/10.1016/j.yebeh.2018.09.038
2,10.1007/s00330-017-4998-2,crossref,open (via page says license),https://link.springer.com/content/pdf/10.1007%2Fs00330-017-4998-2.pdf,TRUE,TRUE,TRUE,cc-by,bronze,Safety analysis of holmium-166 microsphere scout dose imaging during radioembolisation work-up: A cohort study,https://doi.org/10.1007/s00330-017-4998-2
2,10.1186/s12876-018-0817-8,crossref,open (via page says license),https://bmcgastroenterol.biomedcentral.com/track/pdf/10.1186/s12876-018-0817-8,TRUE,TRUE,FALSE,cc-by,bronze,"Additional hepatic 166Ho-radioembolization in patients with neuroendocrine tumours treated with 177Lu-DOTATATE; a single center, interventional, non-randomized, non-comparative, open label, phase II study (HEPAR PLUS trial)",https://doi.org/10.1186/s12876-018-0817-8
2,10.1111/sms.12974,crossref,oa repository (via OAI-PMH title and first author match),http://openaccess.sgul.ac.uk/109095/1/Braber_et_al-2017-Scandinavian_Journal_of_Medicine_%26amp%3B_Science_in_Sports.pdf,FALSE,TRUE,TRUE,NA,green,Cardiac imaging to detect coronary artery disease in athletes aged 35 years and older. A scoping review,https://doi.org/10.1111/sms.12974
1,10.1016/j.scr.2018.10.005,crossref,oa journal (via doaj),https://doi.org/10.1016/j.scr.2018.10.005,FALSE,TRUE,FALSE,cc-by-nc-nd,gold,SOX4 inhibits oligodendrocyte differentiation of embryonic neural stem cells in vitro by inducing Hes5 expression,https://doi.org/10.1016/j.scr.2018.10.005
2,10.1080/2162402x.2018.1434465,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Cellular immunotherapy on primary multiple myeloma expanded in a 3D bone marrow niche model,https://doi.org/10.1080/2162402x.2018.1434465
2,10.1089/ten.tec.2017.0467,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Endosteal and perivascular subniches in a 3D bone marrow model for multiple myeloma,https://doi.org/10.1089/ten.tec.2017.0467
2,10.1186/s12874-018-0510-1,crossref,open (via page says license),https://bmcmedresmethodol.biomedcentral.com/track/pdf/10.1186/s12874-018-0510-1,TRUE,TRUE,FALSE,cc-by,bronze,Outlier classification performance of risk adjustment methods when profiling multiple providers,https://doi.org/10.1186/s12874-018-0510-1
2,10.1371/journal.pone.0192298,crossref,open (via page says license),https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0192298&type=printable,TRUE,TRUE,FALSE,cc-by,bronze,Random measurement error: Why worry? An example of cardiovascular risk factors,https://doi.org/10.1371/journal.pone.0192298
2,10.1177/1178632918785133,crossref,open (via page says license),http://journals.sagepub.com/doi/pdf/10.1177/1178632918785133,FALSE,TRUE,FALSE,cc-by-nc,bronze,Investigating Risk Adjustment Methods for Health Care Provider Profiling When Observations are Scarce or Events Rare,https://doi.org/10.1177/1178632918785133
2,10.1016/j.jneumeth.2017.10.022,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,ALICE: A tool for automatic localization of intra-cranial electrodes for clinical and high-density grids,https://doi.org/10.1016/j.jneumeth.2017.10.022
2,10.1016/j.neuroimage.2018.06.050,crossref,open (via crossref license),https://doi.org/10.1016/j.neuroimage.2018.06.050,TRUE,TRUE,TRUE,cc-by,bronze,GridLoc: An automatic and unsupervised localization method for high-density ECoG grids,https://doi.org/10.1016/j.neuroimage.2018.06.050
2,10.1681/asn.2016080875,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Chromatin Conformation Links Distal Target Genes to CKD Loci,https://doi.org/10.1681/asn.2016080875
2,10.1016/j.vaccine.2017.04.069,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Building capacity for active surveillance of vaccine adverse events in the Americas: A hospital-based multi-country network,https://doi.org/10.1016/j.vaccine.2017.04.069
2,10.1007/s40615-018-0468-z,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Factors Related to Physician Clinical Decision-Making for African-American and Hispanic Patients: a Qualitative Meta-Synthesis,https://doi.org/10.1007/s40615-018-0468-z
2,10.1186/s12885-018-4367-9,crossref,open (via page says license),https://bmccancer.biomedcentral.com/track/pdf/10.1186/s12885-018-4367-9,TRUE,TRUE,FALSE,cc-by,bronze,Evaluation of PET and laparoscopy in STagIng advanced gastric cancer: a multicenter prospective study (PLASTIC-study),https://doi.org/10.1186/s12885-018-4367-9
2,10.1016/j.suronc.2018.05.026,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Timing of postoperative chemotherapy in patients undergoing perioperative chemotherapy and gastrectomy for gastric cancer,https://doi.org/10.1016/j.suronc.2018.05.026
2,10.1136/bmjopen-2017-020162,crossref,open (via page says license),https://bmjopen.bmj.com/content/bmjopen/8/2/e020162.full.pdf,FALSE,TRUE,FALSE,cc-by-nc,bronze,Reliability of wireless monitoring using a wearable patch sensor in high-risk surgical patients at a step-down unit in the Netherlands: a clinical validation study,https://doi.org/10.1136/bmjopen-2017-020162
2,10.1097/brs.0000000000002225,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,What is the Actual 3D Representation of the Rib Vertebra Angle Difference (Mehtaʼs Angle)?,https://doi.org/10.1097/brs.0000000000002225
2,10.1016/j.spinee.2017.10.012,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,A reliability and validity study for different coronal angles using ultrasound imaging in adolescent idiopathic scoliosis,https://doi.org/10.1016/j.spinee.2017.10.012
2,10.1016/j.spinee.2018.05.005,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Anterior-posterior length discrepancy of the spinal column in adolescent idiopathic scoliosis – a 3d CT study,https://doi.org/10.1016/j.spinee.2018.05.005
2,10.1007/s00330-017-5277-y,crossref,open (via page says license),https://link.springer.com/content/pdf/10.1007%2Fs00330-017-5277-y.pdf,TRUE,TRUE,TRUE,cc-by,bronze,Detection of early cartilage damage: feasibility and potential of gagCEST imaging at 7T,https://doi.org/10.1007/s00330-017-5277-y
2,10.1017/s0950268817002187,crossref,open (via page says Open Access),https://www.cambridge.org/core/services/aop-cambridge-core/content/view/0381B153773C4755B7CF25F969BAA9C1/S0950268817002187a.pdf/div-class-title-development-of-prediction-models-for-upper-and-lower-respiratory-and-gastrointestinal-tract-infections-using-social-network-parameters-in-middle-aged-and-older-persons-the-maastricht-study-div.pdf,FALSE,TRUE,TRUE,implied-oa,bronze,Development of prediction models for upper and lower respiratory and gastrointestinal tract infections using social network parameters in middle-aged and older persons -The Maastricht Study-,https://doi.org/10.1017/s0950268817002187
2,10.1186/s12879-018-3197-3,crossref,open (via page says license),https://bmcinfectdis.biomedcentral.com/track/pdf/10.1186/s12879-018-3197-3,TRUE,TRUE,FALSE,cc-by,bronze,Social networks in relation to self-reported symptomatic infections in individuals aged 40–75 - the Maastricht study –,https://doi.org/10.1186/s12879-018-3197-3
1,10.1200/jco.2018.78.4777,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Cancer Risks for PMS2-Associated Lynch Syndrome,https://doi.org/10.1200/jco.2018.78.4777
2,10.1177/1474515118786838,crossref,oa repository (via OAI-PMH title and first author match),http://discovery.ucl.ac.uk/10053695/1/1474515118786838.pdf,FALSE,TRUE,TRUE,cc-by-nc,green,Algorithms used in telemonitoring programmes for patients with chronic heart failure: A systematic review,https://doi.org/10.1177/1474515118786838
1,10.1016/j.jacep.2018.09.008,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Electrocardiographic Features Differentiating Arrhythmogenic Right Ventricular Cardiomyopathy From an Athlete’s Heart,https://doi.org/10.1016/j.jacep.2018.09.008
2,10.1007/s10877-018-0123-6,crossref,open (via page says license),https://link.springer.com/content/pdf/10.1007%2Fs10877-018-0123-6.pdf,TRUE,TRUE,TRUE,cc-by,bronze,Non-invasive bladder volume measurement for the prevention of postoperative urinary retention: validation of two ultrasound devices in a clinical setting,https://doi.org/10.1007/s10877-018-0123-6
2,10.1007/s00705-018-3878-7,crossref,open (via page says license),https://link.springer.com/content/pdf/10.1007%2Fs00705-018-3878-7.pdf,TRUE,TRUE,TRUE,cc-by,bronze,High frequency of Polio-like Enterovirus C strains with differential clustering of CVA-13 and EV-C99 subgenotypes in a cohort of Malawian children,https://doi.org/10.1007/s00705-018-3878-7
1,10.1136/bmj.k4013,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Protect pregnant women by including them in clinical research,https://doi.org/10.1136/bmj.k4013
2,10.1016/j.ijrobp.2017.12.134,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,MRI-Based Radiation Therapy: Intrafraction Motion Quantification of Head and Neck Tumors Using Cine Magnetic Resonance Imaging,https://doi.org/10.1016/j.ijrobp.2017.12.134
1,10.1186/s12916-018-1134-3,crossref,oa journal (via doaj),https://doi.org/10.1186/s12916-018-1134-3,TRUE,TRUE,FALSE,cc-by,gold,"Updated cost-effectiveness and risk-benefit analysis of two infant rotavirus vaccination strategies in a high-income, low-endemic setting",https://doi.org/10.1186/s12916-018-1134-3
2,10.1136/annrheumdis-2016-210456,crossref,open (via page says license),https://ard.bmj.com/content/annrheumdis/77/1/21.full.pdf,FALSE,TRUE,TRUE,cc-by-nc,bronze,"Subcutaneous golimumab for children with active polyarticular-course juvenile idiopathic arthritis: results of a multicentre, double-blind, randomised-withdrawal trial",https://doi.org/10.1136/annrheumdis-2016-210456
2,10.1016/j.cmi.2017.10.032,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Amoxicillin for acute lower respiratory tract infection in primary care: subgroup analysis by bacterial and viral etiology,https://doi.org/10.1016/j.cmi.2017.10.032
2,10.3399/bjgp18x695789,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Development of a prediction tool for patients presenting with acute cough in primary care: a prognostic study spanning six European countries,https://doi.org/10.3399/bjgp18x695789
2,10.1007/s00520-017-3966-3,crossref,open (via page says license),https://link.springer.com/content/pdf/10.1007%2Fs00520-017-3966-3.pdf,FALSE,TRUE,TRUE,cc-by-nc,bronze,"Demographic, clinical, lifestyle-related, and social-cognitive correlates of physical activity in head and neck cancer survivors",https://doi.org/10.1007/s00520-017-3966-3
2,10.1093/jnci/djy161,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,OUP accepted manuscript,https://doi.org/10.1093/jnci/djy161
2,10.1016/j.bja.2018.03.020,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Systematic review and consensus definitions for standardised endpoints in perioperative medicine: postoperative cancer outcomes,https://doi.org/10.1016/j.bja.2018.03.020
1,10.1186/s12884-018-2160-z,crossref,oa journal (via doaj),https://doi.org/10.1186/s12884-018-2160-z,TRUE,TRUE,FALSE,cc-by,gold,Does endometrial scratching increase the rate of spontaneous conception in couples with unexplained infertility and a good prognosis (Hunault > 30%)? Study protocol of the SCRaTCH-OFO trial: a randomized controlled trial,https://doi.org/10.1186/s12884-018-2160-z
